state,state_abbr,year,season,scenario,scenario_label,summer_tas_c,summer_tas_c_2020,summer_tas_c_change_from_2020,summer_max_tasmax_c,summer_hot_days_30c,summer_hot_days_30c_2020,summer_hot_days_30c_change_from_2020,summer_hot_days_35c,summer_hot_days_35c_2020,summer_hot_days_35c_change_from_2020
Alabama,AL,2046,JJA,ssp126,Low emissions (SSP126),27.05644523316534,24.680511555146158,2.375933678019179,37.413600035091584,67.9488555533515,27.41818734498071,40.5306682083708,13.492642167112892,0.12523886406617596,13.367403303046716
Alabama,AL,2047,JJA,ssp126,Low emissions (SSP126),26.447489099910985,24.680511555146158,1.7669775447648257,35.14110688850553,64.9012882989644,27.41818734498071,37.483100953983694,3.3530526453518172,0.12523886406617596,3.2278137812856413
Alabama,AL,2048,JJA,ssp126,Low emissions (SSP126),25.55199964305677,24.680511555146158,0.8714880879106103,34.67224814622937,41.638573760033765,27.41818734498071,14.22038641505306,0.9384944437839791,0.12523886406617596,0.8132555797178032
Alabama,AL,2049,JJA,ssp126,Low emissions (SSP126),26.330118788341945,24.680511555146158,1.6496072331957843,39.07953031094534,62.444281366610994,27.41818734498071,35.026094021630286,13.168000603176683,0.12523886406617596,13.042761739110507
Alabama,AL,2050,JJA,ssp126,Low emissions (SSP126),27.105764316843242,24.680511555146158,2.4252527616970827,38.76641003301772,71.15723623991862,27.41818734498071,43.73904889493791,15.531146665809779,0.12523886406617596,15.405907801743602
Alabama,AL,2051,JJA,ssp126,Low emissions (SSP126),26.161753731667197,24.680511555146158,1.481242176521035,34.04074788939313,63.486819474785555,27.41818734498071,36.06863212980485,0.12643165823253713,0.12523886406617596,0.0011927941663611647
Alabama,AL,2052,JJA,ssp126,Low emissions (SSP126),25.522484903626953,24.680511555146158,0.8419733484807955,35.3007175125349,43.83730920851042,27.41818734498071,16.41912186352971,3.3650173301366118,0.12523886406617596,3.239778466070436
Alabama,AL,2053,JJA,ssp126,Low emissions (SSP126),27.878428979795448,24.680511555146158,3.1979174246492867,39.67204603444541,74.83033250479833,27.41818734498071,47.412145159817634,30.262827049513213,0.12523886406617596,30.137588185447036
Alabama,AL,2054,JJA,ssp126,Low emissions (SSP126),25.811389877609212,24.680511555146158,1.1308783224630516,34.52553874859848,49.84232690553619,27.41818734498071,22.424139560555478,0.3089314902175157,0.12523886406617596,0.18369262615133974
Alabama,AL,2055,JJA,ssp126,Low emissions (SSP126),25.392909227530176,24.680511555146158,0.7123976723840193,34.584852888714074,38.31568808358688,27.41818734498071,10.897500738606167,1.970973522562129,0.12523886406617596,1.845734658495953
Alabama,AL,2056,JJA,ssp126,Low emissions (SSP126),25.989756054980486,24.680511555146158,1.3092444998343298,35.97106908064162,55.301458294924856,27.41818734498071,27.883270949944144,3.7428572290761255,0.12523886406617596,3.6176183650099496
Alabama,AL,2057,JJA,ssp126,Low emissions (SSP126),26.046268177772983,24.680511555146158,1.365756622626825,35.82009564043628,52.63388234781682,27.41818734498071,25.215695002836117,3.9732570883338205,0.12523886406617596,3.8480182242676446
Alabama,AL,2058,JJA,ssp126,Low emissions (SSP126),25.910938899094432,24.680511555146158,1.2304273439482751,33.791486127981244,57.549341359003094,27.41818734498071,30.131154014022385,0.2673219100165564,0.12523886406617596,0.14208304595038046
Alabama,AL,2059,JJA,ssp126,Low emissions (SSP126),25.907152841157178,24.680511555146158,1.226641286011018,35.03187322601125,50.680402403838784,27.41818734498071,23.262215058858075,1.6802473302796337,0.12523886406617596,1.5550084662134578
Alabama,AL,2060,JJA,ssp126,Low emissions (SSP126),24.82824602774764,24.680511555146158,0.1477344726014772,33.23282652029716,39.70820439139669,27.41818734498071,12.290017046415985,0.6534979626209848,0.12523886406617596,0.5282590985548089
Alabama,AL,2061,JJA,ssp126,Low emissions (SSP126),25.142717458492413,24.680511555146158,0.46220590334624995,33.30529329245185,37.42839493994875,27.41818734498071,10.010207594968044,0.44191440673069937,0.12523886406617596,0.3166755426645234
Alabama,AL,2062,JJA,ssp126,Low emissions (SSP126),25.662490691876176,24.680511555146158,0.9819791367300134,32.787932365893674,49.34233978940828,27.41818734498071,21.924152444427566,0.0,0.12523886406617596,-0.12523886406617596
Alabama,AL,2063,JJA,ssp126,Low emissions (SSP126),26.795266300028196,24.680511555146158,2.1147547448820365,36.60899581968629,71.96506957129256,27.41818734498071,44.54688222631185,9.737473155611617,0.12523886406617596,9.612234291545443
Alabama,AL,2064,JJA,ssp126,Low emissions (SSP126),25.633499447171165,24.680511555146158,0.9529878920250023,34.74735309098965,53.39325226171791,27.41818734498071,25.975064916737207,0.9217804796824832,0.12523886406617596,0.7965416156163073
Alabama,AL,2065,JJA,ssp126,Low emissions (SSP126),26.018371364412943,24.680511555146158,1.337859809266782,34.89219315567681,54.5760117612036,27.41818734498071,27.157824416222898,2.930112438038159,0.12523886406617596,2.804873573971983
Alabama,AL,2066,JJA,ssp126,Low emissions (SSP126),25.81228769086529,24.680511555146158,1.1317761357191327,35.7093473118973,56.06462158944358,27.41818734498071,28.646434244462874,3.395214556540464,0.12523886406617596,3.269975692474288
Alabama,AL,2067,JJA,ssp126,Low emissions (SSP126),24.937513273011845,24.680511555146158,0.25700171786568027,33.264209047500984,41.159822300060966,27.41818734498071,13.741634955080258,0.25286331646507426,0.12523886406617596,0.1276244523988983
Alabama,AL,2068,JJA,ssp126,Low emissions (SSP126),25.945166220927966,24.680511555146158,1.2646546657818107,35.77008183123511,48.78548404252303,27.41818734498071,21.367296697542326,2.3730550980232485,0.12523886406617596,2.2478162339570726
Alabama,AL,2069,JJA,ssp126,Low emissions (SSP126),24.729510942089732,24.680511555146158,0.04899938694357251,33.16534213313315,30.758497307805555,27.41818734498071,3.3403099628248474,0.06381222619944915,0.12523886406617596,-0.061426637866726815
Alabama,AL,2070,JJA,ssp126,Low emissions (SSP126),26.06716629732231,24.680511555146158,1.3866547421761484,34.928609527432364,59.61052457510506,27.41818734498071,32.19233723012435,3.600299923709716,0.12523886406617596,3.47506105964354
Alabama,AL,2020,JJA,ssp245,Medium emissions (SSP245),24.85563243918886,24.85563243918886,0.0,32.87324641859882,31.356365132012346,31.356365132012346,0.0,0.409245248689023,0.409245248689023,0.0
Alabama,AL,2021,JJA,ssp245,Medium emissions (SSP245),26.131856114853512,24.85563243918886,1.276223675664657,38.04766758169729,58.612143232164954,31.356365132012346,27.255778100152607,8.626226516968508,0.409245248689023,8.216981268279484
Alabama,AL,2022,JJA,ssp245,Medium emissions (SSP245),24.95881816793962,24.85563243918886,0.10318572875075757,34.936575262048784,39.59018451863529,31.356365132012346,8.233819386622944,1.7856762556646784,0.409245248689023,1.3764310069756553
Alabama,AL,2023,JJA,ssp245,Medium emissions (SSP245),25.871944437258467,24.85563243918886,1.0163119980696191,35.17926333691871,49.316727557077535,31.356365132012346,17.96036242506519,4.107271240639977,0.409245248689023,3.698025991950954
Alabama,AL,2024,JJA,ssp245,Medium emissions (SSP245),25.25269384458345,24.85563243918886,0.3970614053945943,32.44059623353681,40.43406824230733,31.356365132012346,9.077703110294987,0.0,0.409245248689023,-0.409245248689023
Alabama,AL,2025,JJA,ssp245,Medium emissions (SSP245),26.51831698354455,24.85563243918886,1.6626845443556952,35.87914794443763,67.144532940811,31.356365132012346,35.78816780879866,7.637016547365166,0.409245248689023,7.227771298676143
Alabama,AL,2026,JJA,ssp245,Medium emissions (SSP245),25.87234034542185,24.85563243918886,1.016707906232994,34.84315209645222,51.75437266846283,31.356365132012346,20.398007536450486,4.89814402637159,0.409245248689023,4.488898777682566
Alabama,AL,2027,JJA,ssp245,Medium emissions (SSP245),27.174720226221083,24.85563243918886,2.319087787032227,40.366338496679546,68.47952602401394,31.356365132012346,37.12316089200159,25.891911722908677,0.409245248689023,25.482666474219656
Alabama,AL,2028,JJA,ssp245,Medium emissions (SSP245),25.564842438621962,24.85563243918886,0.7092099994331091,36.7678153681009,50.88159994053771,31.356365132012346,19.52523480852537,4.228058096677706,0.409245248689023,3.8188128479886827
Alabama,AL,2029,JJA,ssp245,Medium emissions (SSP245),25.94456999974279,24.85563243918886,1.0889375605539353,35.04527716894644,52.08014085521338,31.356365132012346,20.723775723201033,2.5645883372172293,0.409245248689023,2.1553430885282063
Alabama,AL,2030,JJA,ssp245,Medium emissions (SSP245),25.400796272090236,24.85563243918886,0.5451638329013773,34.235635701767386,51.07289920448667,31.356365132012346,19.716534072474325,0.5472421561722706,0.409245248689023,0.13799690748324753
Alabama,AL,2031,JJA,ssp245,Medium emissions (SSP245),26.36713460897767,24.85563243918886,1.5115021697888111,37.56215972826865,64.1491438516386,31.356365132012346,32.79277871962625,11.745788121960194,0.409245248689023,11.33654287327117
Alabama,AL,2032,JJA,ssp245,Medium emissions (SSP245),25.319930656112884,24.85563243918886,0.46429821692403267,34.148788684580055,47.48630778529775,31.356365132012346,16.129942653285404,2.3390094725615196,0.409245248689023,1.9297642238724966
Alabama,AL,2033,JJA,ssp245,Medium emissions (SSP245),25.778278654286307,24.85563243918886,0.9226462150974499,36.331932083154996,55.24276092284538,31.356365132012346,23.886395790833028,6.379141493386854,0.409245248689023,5.96989624469783
Alabama,AL,2034,JJA,ssp245,Medium emissions (SSP245),26.333402976466317,24.85563243918886,1.4777705372774583,40.195085017480615,55.937378937269166,31.356365132012346,24.581013805256823,9.98708983304354,0.409245248689023,9.577844584354516
Alabama,AL,2035,JJA,ssp245,Medium emissions (SSP245),25.236432529120602,24.85563243918886,0.3808000899317483,34.30882448831994,39.6920590095911,31.356365132012346,8.33569387757875,2.458831796168064,0.409245248689023,2.049586547479041
Alabama,AL,2036,JJA,ssp245,Medium emissions (SSP245),26.49819775596064,24.85563243918886,1.642565316771786,38.63887413010848,60.63125690453716,31.356365132012346,29.274891772524818,8.922687052816263,0.409245248689023,8.51344180412724
Alabama,AL,2037,JJA,ssp245,Medium emissions (SSP245),26.490004706317855,24.85563243918886,1.634372267129,36.84078432571077,64.38007292424089,31.356365132012346,33.02370779222854,7.825167064989659,0.409245248689023,7.415921816300637
Alabama,AL,2038,JJA,ssp245,Medium emissions (SSP245),27.044885725733913,24.85563243918886,2.1892532865450556,41.78101617192639,65.47425959341173,31.356365132012346,34.11789446139939,15.278717764673301,0.409245248689023,14.869472515984278
Alabama,AL,2039,JJA,ssp245,Medium emissions (SSP245),26.53288525782319,24.85563243918886,1.6772528186343343,37.737203755285215,62.72948912020053,31.356365132012346,31.373123988188187,9.615994055003275,0.409245248689023,9.206748806314254
Alabama,AL,2040,JJA,ssp245,Medium emissions (SSP245),26.047253909564386,24.85563243918886,1.1916214703755306,36.50486494687514,55.20770819137259,31.356365132012346,23.85134305936024,5.9991847404133996,0.409245248689023,5.589939491724377
Alabama,AL,2041,JJA,ssp245,Medium emissions (SSP245),26.710460999751373,24.85563243918886,1.8548285605625165,35.36858392269987,66.67245166072706,31.356365132012346,35.31608652871471,6.678433353051728,0.409245248689023,6.269188104362706
Alabama,AL,2042,JJA,ssp245,Medium emissions (SSP245),27.368143460643058,24.85563243918886,2.5125110214542072,40.691155496284,70.0614013377045,31.356365132012346,38.705036205692146,26.776423972623807,0.409245248689023,26.367178723934785
Alabama,AL,2043,JJA,ssp245,Medium emissions (SSP245),25.718608601486853,24.85563243918886,0.8629761622979994,33.62632298214897,51.764914688876395,31.356365132012346,20.408549556864052,0.06261943203308798,0.409245248689023,-0.346625816655935
Alabama,AL,2044,JJA,ssp245,Medium emissions (SSP245),25.633363871160352,24.85563243918886,0.7777314319715012,34.01698506886894,56.3550404285128,31.356365132012346,24.99867529650045,0.7501827816045021,0.409245248689023,0.3409375329154791
Alabama,AL,2045,JJA,ssp245,Medium emissions (SSP245),27.444683502647614,24.85563243918886,2.5890510634587547,39.488137899179065,71.44495247409183,31.356365132012346,40.088587342079485,25.93931986330724,0.409245248689023,25.530074614618215
Alabama,AL,2046,JJA,ssp245,Medium emissions (SSP245),25.818738078645005,24.85563243918886,0.9631056394561477,36.5488661531883,56.81125916681142,31.356365132012346,25.454894034799075,1.7636118542087356,0.409245248689023,1.3543666055197126
Alabama,AL,2047,JJA,ssp245,Medium emissions (SSP245),24.975121694102516,24.85563243918886,0.1194892549136576,33.64477755510617,43.949344082455234,31.356365132012346,12.592978950442891,0.0,0.409245248689023,-0.409245248689023
Alabama,AL,2048,JJA,ssp245,Medium emissions (SSP245),26.57471355042085,24.85563243918886,1.7190811112319933,36.82508038332578,61.925040799946814,31.356365132012346,30.568675667934468,8.267232828346085,0.409245248689023,7.8579875796570615
Alabama,AL,2049,JJA,ssp245,Medium emissions (SSP245),26.19491320603582,24.85563243918886,1.3392807668469708,36.21962963016285,56.326747314126266,31.356365132012346,24.97038218211392,5.466416088061478,0.409245248689023,5.057170839372455
Alabama,AL,2050,JJA,ssp245,Medium emissions (SSP245),27.23718388299393,24.85563243918886,2.3815514438050713,39.30620951407426,69.65999538414631,31.356365132012346,38.30363025213396,20.46885295799791,0.409245248689023,20.059607709308885
Alabama,AL,2051,JJA,ssp245,Medium emissions (SSP245),27.635555884783262,24.85563243918886,2.7799234455944095,41.980378298739886,69.28932424336166,31.356365132012346,37.93295911134931,24.046192754249088,0.409245248689023,23.636947505560066
Alabama,AL,2052,JJA,ssp245,Medium emissions (SSP245),26.74731956140171,24.85563243918886,1.8916871222128553,36.58619672211153,66.65757551335953,31.356365132012346,35.30121038134719,10.516891292289559,0.409245248689023,10.107646043600537
Alabama,AL,2053,JJA,ssp245,Medium emissions (SSP245),25.715993697957273,24.85563243918886,0.8603612587684171,35.080903633010784,59.80652751683567,31.356365132012346,28.45016238482333,1.648795323985691,0.409245248689023,1.239550075296668
Alabama,AL,2054,JJA,ssp245,Medium emissions (SSP245),25.443330714039607,24.85563243918886,0.5876982748507564,33.41882532523821,48.88526608634572,31.356365132012346,17.52890095433338,0.06261943203308798,0.409245248689023,-0.346625816655935
Alabama,AL,2055,JJA,ssp245,Medium emissions (SSP245),25.9399628700339,24.85563243918886,1.0843304308450443,34.708384502847586,55.12041237333345,31.356365132012346,23.7640472413211,3.4346124233966315,0.409245248689023,3.0253671747076085
Alabama,AL,2056,JJA,ssp245,Medium emissions (SSP245),26.137232765396877,24.85563243918886,1.281600326208024,33.79932312205286,55.14982899917821,31.356365132012346,23.793463867165862,0.2504777281323519,0.409245248689023,-0.15876752055667107
Alabama,AL,2057,JJA,ssp245,Medium emissions (SSP245),26.523649714347552,24.85563243918886,1.6680172751586955,35.40496543435389,57.13007614455335,31.356365132012346,25.773711012541003,4.256480539518899,0.409245248689023,3.8472352908298757
Alabama,AL,2058,JJA,ssp245,Medium emissions (SSP245),26.253239718898904,24.85563243918886,1.3976072797100498,34.069396996007946,59.25232844835948,31.356365132012346,27.895963316347128,1.5241047041617404,0.409245248689023,1.1148594554727174
Alabama,AL,2059,JJA,ssp245,Medium emissions (SSP245),26.388044877364155,24.85563243918886,1.5324124381752982,36.419476866042785,61.933070116407976,31.356365132012346,30.57670498439563,5.921620993221552,0.409245248689023,5.512375744532529
Alabama,AL,2060,JJA,ssp245,Medium emissions (SSP245),25.852869330868593,24.85563243918886,0.9972368916797356,34.620001223448675,57.32083840535992,31.356365132012346,25.964473273347576,0.991556836860935,0.409245248689023,0.582311588171912
Alabama,AL,2061,JJA,ssp245,Medium emissions (SSP245),26.499852917783457,24.85563243918886,1.6442204785946015,35.61569078642847,63.65928121085917,31.356365132012346,32.30291607884683,4.69908078014523,0.409245248689023,4.289835531456206
Alabama,AL,2062,JJA,ssp245,Medium emissions (SSP245),26.802155646822243,24.85563243918886,1.9465232076333951,39.198943574559806,60.4685405435798,31.356365132012346,29.112175411567453,17.48083928994385,0.409245248689023,17.07159404125483
Alabama,AL,2063,JJA,ssp245,Medium emissions (SSP245),26.050322104415482,24.85563243918886,1.1946896652266275,34.85045039093896,58.59949248955745,31.356365132012346,27.2431273575451,1.4977328126694123,0.409245248689023,1.0884875639803893
Alabama,AL,2064,JJA,ssp245,Medium emissions (SSP245),25.250267394092713,24.85563243918886,0.39463495490385836,33.013218485337326,43.58687519770424,31.356365132012346,12.23051006569189,0.06261943203308798,0.409245248689023,-0.346625816655935
Alabama,AL,2065,JJA,ssp245,Medium emissions (SSP245),25.89433857098844,24.85563243918886,1.038706131799588,34.69862587319017,50.65438312003677,31.356365132012346,19.298017988024423,1.0615574687809326,0.409245248689023,0.6523122200919097
Alabama,AL,2066,JJA,ssp245,Medium emissions (SSP245),26.488033323788294,24.85563243918886,1.6324008845994393,33.392191727606004,63.986423430181034,31.356365132012346,32.63005829816869,0.0,0.409245248689023,-0.409245248689023
Alabama,AL,2067,JJA,ssp245,Medium emissions (SSP245),26.0043927611968,24.85563243918886,1.1487603220079454,35.773399963254604,60.50548672447122,31.356365132012346,29.149121592458876,5.213324948385094,0.409245248689023,4.804079699696071
Alabama,AL,2068,JJA,ssp245,Medium emissions (SSP245),26.182003334028444,24.85563243918886,1.3263708948395825,35.430733251620914,54.71646157743098,31.356365132012346,23.36009644541863,2.049305375721625,0.409245248689023,1.6400601270326016
Alabama,AL,2069,JJA,ssp245,Medium emissions (SSP245),26.022240969194666,24.85563243918886,1.1666085300058107,33.95345768776837,59.37700020090898,31.356365132012346,28.020635068896638,0.35642921335540856,0.409245248689023,-0.052816035333614425
Alabama,AL,2070,JJA,ssp245,Medium emissions (SSP245),26.40083748508581,24.85563243918886,1.5452050458969582,35.9428581260648,63.628769793988106,31.356365132012346,32.272404661975756,10.562058435983612,0.409245248689023,10.152813187294589
Alabama,AL,2020,JJA,ssp585,High emissions (SSP585),25.473686803408143,25.473686803408143,0.0,35.29430565294735,46.65182532993378,46.65182532993378,0.0,1.2722563018764355,1.2722563018764355,0.0
Alabama,AL,2021,JJA,ssp585,High emissions (SSP585),27.2990893358673,25.473686803408143,1.825402532459153,37.749976798830296,75.80337401288399,46.65182532993378,29.151548682950214,18.238120021270774,1.2722563018764355,16.96586371939434
Alabama,AL,2022,JJA,ssp585,High emissions (SSP585),25.25947069170572,25.473686803408143,-0.21421611170242427,33.08264150208111,38.86176461584648,46.65182532993378,-7.790060714087296,0.06261943203308798,1.2722563018764355,-1.2096368698433475
Alabama,AL,2023,JJA,ssp585,High emissions (SSP585),24.72412354949158,25.473686803408143,-0.7495632539165651,34.03481428829675,40.45762626592027,46.65182532993378,-6.194199064013514,1.4971238298605198,1.2722563018764355,0.22486752798408446
Alabama,AL,2024,JJA,ssp585,High emissions (SSP585),25.532806044991766,25.473686803408143,0.059119241583620134,33.94495698803632,47.928687086656296,46.65182532993378,1.276861756722516,1.3873530511605925,1.2722563018764355,0.11509674928415693
Alabama,AL,2025,JJA,ssp585,High emissions (SSP585),25.91619268456956,25.473686803408143,0.44250588116141676,35.03106598498763,46.60265561343209,46.65182532993378,-0.0491697165016922,1.5123380327452975,1.2722563018764355,0.24008173086886203
Alabama,AL,2026,JJA,ssp585,High emissions (SSP585),25.41682125587201,25.473686803408143,-0.05686554753613157,37.09022290975123,46.25383134534048,46.65182532993378,-0.3979939845933021,8.395718335035747,1.2722563018764355,7.123462033159312
Alabama,AL,2027,JJA,ssp585,High emissions (SSP585),25.994566487576687,25.473686803408143,0.520879684168546,36.51487205982042,55.40394259967277,46.65182532993378,8.752117269738985,12.069583187391899,1.2722563018764355,10.797326885515464
Alabama,AL,2028,JJA,ssp585,High emissions (SSP585),26.416496163688592,25.473686803408143,0.9428093602804446,35.79324477803878,60.21339563422782,46.65182532993378,13.56157030429404,6.238009542687728,1.2722563018764355,4.965753240811292
Alabama,AL,2029,JJA,ssp585,High emissions (SSP585),26.250262610628166,25.473686803408143,0.776575807220019,37.303843525118175,56.79873380589041,46.65182532993378,10.146908475956623,6.783669408012432,1.2722563018764355,5.511413106135996
Alabama,AL,2030,JJA,ssp585,High emissions (SSP585),24.84662283301123,25.473686803408143,-0.627063970396908,36.96143150325071,35.9664413261742,46.65182532993378,-10.68538400375958,6.369837735489301,1.2722563018764355,5.0975814336128655
Alabama,AL,2031,JJA,ssp585,High emissions (SSP585),25.672995225019655,25.473686803408143,0.19930842161150658,38.40545407935775,53.483695054499364,46.65182532993378,6.831869724565581,13.041502820540884,1.2722563018764355,11.769246518664449
Alabama,AL,2032,JJA,ssp585,High emissions (SSP585),27.038701613671442,25.473686803408143,1.5650148102632984,39.20958014258297,66.28679929608022,46.65182532993378,19.634973966146433,15.219879642767955,1.2722563018764355,13.94762334089152
Alabama,AL,2033,JJA,ssp585,High emissions (SSP585),25.200110928942415,25.473686803408143,-0.2735758744657291,34.42259267170281,35.627218113841444,46.65182532993378,-11.024607216092338,1.1044908034288294,1.2722563018764355,-0.16776549844760613
Alabama,AL,2034,JJA,ssp585,High emissions (SSP585),26.944353272645554,25.473686803408143,1.4706664692374105,38.0512427967615,67.28724723907126,46.65182532993378,20.635421909137477,11.659104511894316,1.2722563018764355,10.386848210017881
Alabama,AL,2035,JJA,ssp585,High emissions (SSP585),25.698883198958587,25.473686803408143,0.22519639555044427,34.38264747369649,45.512635196232054,46.65182532993378,-1.1391901337017276,0.12643165823253713,1.2722563018764355,-1.1458246436438984
Alabama,AL,2036,JJA,ssp585,High emissions (SSP585),25.780208292554985,25.473686803408143,0.3065214891468385,35.69207922011306,46.743477647709035,46.65182532993378,0.09165231777525354,2.970546664772527,1.2722563018764355,1.6982903628960913
Alabama,AL,2037,JJA,ssp585,High emissions (SSP585),26.236384534134515,25.473686803408143,0.7626977307263686,34.91574887141549,56.4704453965628,46.65182532993378,9.81862006662902,2.4550790901637045,1.2722563018764355,1.1828227882872693
